,timestamp,BVN,GOLD,NEM,KGC,HMY,CDE,GFI
2800,2014-09-25,12.64,15.42,23.91,3.45,2.28,5.67,4.12
2801,2014-09-26,12.41,15.24,23.81,3.39,2.27,5.57,4.07
2802,2014-09-29,11.94,15.0,23.48,3.37,2.24,5.38,3.98
2803,2014-09-30,11.58,14.66,23.05,3.3,2.16,4.96,3.9
2804,2014-10-01,11.53,14.75,23.01,3.26,2.2,5.06,3.99
2805,2014-10-02,11.31,14.7,23.28,3.32,2.19,4.98,4.1
2806,2014-10-03,10.93,14.16,22.7,3.2,2.01,4.64,3.75
2807,2014-10-06,11.04,14.24,23.15,3.23,2.06,4.71,3.89
2808,2014-10-07,10.59,13.66,22.55,3.12,2.0,4.51,3.67
2809,2014-10-08,11.43,14.37,23.64,3.23,2.13,4.82,3.93
2810,2014-10-09,11.0,13.93,22.45,3.04,2.13,4.36,3.9
2811,2014-10-10,11.59,13.48,22.21,2.91,2.0,4.33,3.77
2812,2014-10-13,11.79,13.45,22.52,2.97,2.0,4.61,4.01
2813,2014-10-14,11.7,13.67,22.79,2.95,2.12,4.8,4.11
2814,2014-10-15,11.54,13.55,22.7,2.93,2.06,4.88,3.97
2815,2014-10-16,11.21,13.78,22.72,2.94,2.07,5.22,3.87
2816,2014-10-17,11.11,13.41,22.4,2.93,2.01,4.78,3.69
2817,2014-10-20,11.07,13.68,22.85,2.95,2.04,4.85,3.78
2818,2014-10-21,11.16,13.62,22.9,2.9,2.04,5.06,3.67
2819,2014-10-22,10.91,13.39,22.59,2.78,1.96,4.32,3.57
2820,2014-10-23,10.96,13.45,22.0,2.72,1.94,4.34,3.61
2821,2014-10-24,10.75,13.52,21.95,2.71,1.87,4.4,3.63
2822,2014-10-27,10.58,13.3,21.63,2.69,1.85,4.19,3.69
2823,2014-10-28,10.72,13.52,21.85,2.74,1.85,4.41,3.73
2824,2014-10-29,10.38,12.83,20.81,2.66,1.78,4.2,3.61
2825,2014-10-30,10.07,12.29,20.33,2.49,1.7,3.97,3.48
2826,2014-10-31,9.2,11.87,18.76,2.15,1.62,3.7,3.19
2827,2014-11-03,9.84,11.92,19.12,2.22,1.74,4.02,3.36
2828,2014-11-04,9.42,11.46,18.66,2.07,1.68,3.75,3.28
2829,2014-11-05,8.84,10.97,17.83,2.0,1.61,3.4,3.15
2830,2014-11-06,9.29,11.34,18.2,2.21,1.56,3.69,3.38
2831,2014-11-07,9.79,12.16,19.19,2.5,1.68,3.89,3.69
2832,2014-11-10,9.03,11.35,18.06,2.34,1.56,3.58,3.52
2833,2014-11-11,9.38,11.64,18.7,2.42,1.59,3.86,3.7
2834,2014-11-12,9.22,11.73,18.46,2.46,1.66,3.85,3.67
2835,2014-11-13,9.05,11.51,18.24,2.52,1.6,3.8,3.72
2836,2014-11-14,9.21,12.28,19.15,2.71,1.74,4.29,3.93
2837,2014-11-17,9.59,12.47,19.24,2.71,1.75,4.36,4.04
2838,2014-11-18,9.77,13.29,19.9,2.96,1.87,4.7,4.35
2839,2014-11-19,9.28,12.46,19.11,2.74,1.68,4.25,4.09
2840,2014-11-20,9.33,12.83,19.58,2.83,1.71,4.41,4.15
2841,2014-11-21,10.16,12.85,19.69,2.86,1.73,4.42,4.42
2842,2014-11-24,10.03,12.58,19.17,2.8,1.71,4.39,4.34
2843,2014-11-25,10.28,12.9,19.71,3.03,1.8,4.79,4.53
2844,2014-11-26,10.09,12.93,19.53,3.05,1.76,4.64,4.55
2845,2014-11-27,,,,,,,
2846,2014-11-28,9.25,11.89,18.4,2.8,1.71,4.11,4.1
2847,2014-12-01,10.53,12.41,19.66,3.04,1.77,4.56,4.48
2848,2014-12-02,10.13,11.93,19.18,2.95,1.78,4.19,4.4
2849,2014-12-03,10.38,12.33,19.63,3.09,1.82,4.33,4.39
2850,2014-12-04,10.06,11.96,19.27,3.13,1.77,4.22,4.33
2851,2014-12-05,9.85,11.56,19.03,3.1,1.72,4.21,4.18
2852,2014-12-08,9.81,11.54,19.08,3.05,1.77,4.2,4.26
2853,2014-12-09,10.69,12.06,20.01,3.22,1.87,4.55,4.49
2854,2014-12-10,10.08,11.94,19.45,3.1,1.79,4.47,4.34
2855,2014-12-11,9.84,11.82,19.57,3.06,1.74,4.49,4.46
2856,2014-12-12,9.65,11.47,19.05,2.96,1.7,4.49,4.29
2857,2014-12-15,9.32,10.45,17.92,2.7,1.7,4.32,4.04
2858,2014-12-16,9.02,10.32,17.78,2.6,1.68,4.57,3.96
2859,2014-12-17,9.21,10.76,18.5,2.67,1.79,4.34,4.29
2860,2014-12-18,9.68,11.09,19.39,2.89,1.82,4.83,4.46
2861,2014-12-19,9.59,10.83,19.12,2.89,1.8,4.91,4.36
2862,2014-12-22,9.08,10.32,18.16,2.66,1.74,4.83,4.2
2863,2014-12-23,9.03,10.17,18.04,2.59,1.75,4.8,4.24
2864,2014-12-24,9.29,10.31,18.57,2.7,1.85,5.11,4.37
2865,2014-12-25,,,,,,,
2866,2014-12-26,9.57,10.58,18.85,2.79,1.93,5.28,4.49
2867,2014-12-29,9.25,10.48,18.59,2.69,1.86,5.04,4.43
2868,2014-12-30,9.66,10.86,19.26,2.8,1.89,5.12,4.51
2869,2014-12-31,9.56,10.75,18.9,2.82,1.89,5.11,4.53
2870,2015-01-01,,,,,,,
2871,2015-01-02,9.67,10.91,19.34,2.9,1.94,5.3,4.65
2872,2015-01-05,10.25,10.9,19.46,2.95,2.11,5.44,4.99
2873,2015-01-06,10.65,11.27,20.27,3.33,2.33,5.69,5.24
2874,2015-01-07,10.53,11.12,20.09,3.24,2.33,5.61,5.31
2875,2015-01-08,10.28,10.81,19.98,3.22,2.35,5.6,5.2
2876,2015-01-09,11.06,10.99,20.72,3.42,2.58,5.84,5.54
2877,2015-01-12,11.57,11.33,21.19,3.44,2.86,6.1,5.96
2878,2015-01-13,11.38,10.68,20.36,3.2,2.73,5.74,5.57
2879,2015-01-14,10.71,10.41,19.76,3.2,2.7,5.32,5.49
2880,2015-01-15,10.91,11.37,21.51,3.5,2.94,5.53,5.69
2881,2015-01-16,11.15,11.75,22.29,3.57,3.01,5.94,5.73
2882,2015-01-19,,,,,,,
2883,2015-01-20,11.38,12.53,23.57,3.62,3.07,6.32,5.72
2884,2015-01-21,11.17,12.74,24.32,3.54,3.12,6.17,5.72
2885,2015-01-22,11.35,12.79,24.29,3.57,3.05,6.31,5.63
2886,2015-01-23,10.95,12.43,24.15,3.37,2.88,5.99,5.37
2887,2015-01-26,11.21,12.69,24.49,3.39,2.94,6.11,5.5
2888,2015-01-27,11.74,13.11,25.14,3.46,3.14,6.32,5.74
2889,2015-01-28,11.14,12.61,24.26,3.31,3.01,5.99,5.64
2890,2015-01-29,11.1,12.29,24.17,3.3,2.95,5.94,5.67
2891,2015-01-30,11.42,12.78,25.15,3.39,3.1,6.3,5.9
2892,2015-02-02,11.35,12.89,25.11,3.4,3.1,6.39,5.97
2893,2015-02-03,10.86,12.68,24.62,3.3,3.06,6.55,5.74
2894,2015-02-04,10.81,12.91,24.82,3.34,3.02,7.12,5.88
2895,2015-02-05,11.03,13.06,24.82,3.43,3.06,7.23,5.83
2896,2015-02-06,10.46,12.32,24.05,3.24,2.88,7.01,5.58
2897,2015-02-09,10.71,12.5,24.61,3.34,2.76,7.27,5.65
2898,2015-02-10,10.58,12.17,24.41,3.24,2.74,7.18,5.51
2899,2015-02-11,10.31,11.94,24.14,2.99,2.67,6.94,5.47
2900,2015-02-12,10.5,12.13,24.51,2.98,2.67,7.2,5.04
2901,2015-02-13,10.86,12.14,24.78,2.81,2.64,7.27,4.83
2902,2015-02-16,,,,,,,
2903,2015-02-17,10.39,12.03,24.19,2.72,2.4,6.9,4.39
2904,2015-02-18,10.88,12.23,24.74,2.77,2.41,6.93,4.46
2905,2015-02-19,10.53,12.82,24.46,2.76,2.38,6.06,4.29
2906,2015-02-20,10.4,12.89,25.58,2.71,2.42,5.84,4.26
2907,2015-02-23,10.62,12.71,25.96,2.72,2.39,5.78,4.36
2908,2015-02-24,10.38,12.58,25.81,2.71,2.35,5.49,4.34
2909,2015-02-25,10.65,12.78,26.05,2.75,2.39,5.53,4.41
2910,2015-02-26,10.87,12.76,26.31,2.77,2.44,5.59,4.61
2911,2015-02-27,11.58,13.02,26.33,2.84,2.46,5.84,4.65
2912,2015-03-02,11.36,12.76,25.89,2.78,2.44,5.97,4.34
2913,2015-03-03,10.93,12.51,25.62,2.74,2.35,6.01,4.23
2914,2015-03-04,11.19,12.15,25.19,2.7,2.25,5.71,4.2
2915,2015-03-05,11.26,12.19,25.3,2.75,2.19,5.59,4.19
2916,2015-03-06,10.33,11.34,23.3,2.51,1.95,5.03,3.83
2917,2015-03-09,9.99,10.8,22.42,2.42,1.87,4.76,3.66
2918,2015-03-10,10.16,10.68,21.77,2.32,1.79,4.44,3.71
2919,2015-03-11,10.85,10.89,22.24,2.37,1.83,4.64,3.86
2920,2015-03-12,10.6,10.66,22.29,2.36,1.75,4.7,3.81
2921,2015-03-13,10.54,10.6,22.3,2.34,1.69,4.75,3.69
2922,2015-03-16,10.3,10.56,22.3,2.34,1.76,5.05,3.74
2923,2015-03-17,10.37,10.33,22.12,2.24,1.73,4.77,3.82
2924,2015-03-18,10.9,10.97,22.87,2.36,1.84,5.19,4.16
2925,2015-03-19,10.99,10.89,22.82,2.36,1.83,4.99,4.21
2926,2015-03-20,10.9,11.1,22.95,2.42,1.93,5.34,4.36
2927,2015-03-23,10.93,11.4,23.14,2.48,1.93,5.37,4.39
2928,2015-03-24,10.7,11.37,22.86,2.53,1.89,5.47,4.38
2929,2015-03-25,10.57,11.36,22.48,2.46,1.89,5.28,4.39
2930,2015-03-26,10.3,11.29,22.16,2.36,1.88,5.21,4.38
2931,2015-03-27,10.16,11.29,22.23,2.36,1.8,5.04,4.37
2932,2015-03-30,10.34,11.14,22.02,2.29,1.72,4.84,4.15
2933,2015-03-31,10.13,10.96,21.71,2.24,1.74,4.71,4.01
2934,2015-04-01,10.55,12.01,22.72,2.36,1.99,4.76,4.25
2935,2015-04-02,10.47,11.88,22.34,2.32,1.93,4.71,4.23
2936,2015-04-03,,,,,,,
2937,2015-04-06,10.85,12.61,22.58,2.44,1.99,5.23,4.47
2938,2015-04-07,10.55,12.36,22.17,2.38,1.99,5.12,4.22
2939,2015-04-08,10.51,12.32,22.08,2.33,1.92,5.04,4.09
2940,2015-04-09,10.42,12.42,22.23,2.29,1.81,5.07,4.03
2941,2015-04-10,10.82,12.68,22.33,2.31,1.92,5.21,4.29
2942,2015-04-13,10.66,12.36,22.57,2.19,1.85,5.4,4.28
2943,2015-04-14,10.63,12.51,22.82,2.27,1.89,5.62,4.29
2944,2015-04-15,10.85,12.85,23.55,2.3,1.99,6.14,4.37
2945,2015-04-16,10.53,12.65,23.62,2.28,1.93,5.69,4.02
2946,2015-04-17,10.54,12.76,23.57,2.28,1.93,5.78,4.02
2947,2015-04-20,10.63,12.75,23.52,2.29,1.95,5.75,4.24
2948,2015-04-21,10.96,12.81,23.51,2.34,2.05,5.5,4.41
2949,2015-04-22,10.9,12.37,22.77,2.3,1.91,5.36,4.19
2950,2015-04-23,10.99,12.64,23.45,2.31,1.98,5.56,4.29
2951,2015-04-24,11.15,12.52,24.98,2.3,1.9,5.17,4.1
2952,2015-04-27,11.18,12.8,25.59,2.3,1.97,5.7,4.32
2953,2015-04-28,11.04,13.3,26.35,2.37,2.07,5.65,4.49
2954,2015-04-29,11.25,13.51,26.48,2.45,2.06,5.47,4.62
2955,2015-04-30,11.18,13.02,26.49,2.43,1.94,5.22,4.57
2956,2015-05-01,11.21,13.07,26.49,2.44,1.94,5.24,4.41
2957,2015-05-04,11.35,13.17,26.05,2.49,1.97,5.45,4.41
2958,2015-05-05,11.44,13.11,25.95,2.49,1.94,5.1,4.4
2959,2015-05-06,11.07,12.63,25.65,2.4,1.88,5.15,4.12
2960,2015-05-07,11.12,12.69,25.82,2.43,1.78,5.23,3.71
2961,2015-05-08,11.04,12.75,26.04,2.46,1.81,5.32,3.71
2962,2015-05-11,11.19,12.78,26.36,2.51,1.79,5.45,3.68
2963,2015-05-12,11.41,12.83,26.65,2.53,1.85,5.44,3.66
2964,2015-05-13,11.95,13.25,27.31,2.55,1.82,5.57,3.86
2965,2015-05-14,12.37,13.18,27.2,2.54,1.67,5.61,3.86
2966,2015-05-15,12.24,13.12,27.69,2.54,1.67,5.67,3.84
2967,2015-05-18,11.95,13.19,27.55,2.57,1.64,5.72,3.82
2968,2015-05-19,11.58,12.47,27.05,2.46,1.56,5.34,3.62
2969,2015-05-20,11.49,12.43,27.66,2.44,1.56,5.53,3.58
2970,2015-05-21,11.37,12.44,27.0,2.44,1.54,5.51,3.54
2971,2015-05-22,11.34,12.29,27.01,2.41,1.54,5.45,3.46
2972,2015-05-25,,,,,,,
2973,2015-05-26,11.22,11.71,26.55,2.3,1.48,5.28,3.36
2974,2015-05-27,11.15,11.7,27.03,2.29,1.41,5.18,3.34
2975,2015-05-28,11.44,12.0,27.47,2.3,1.41,5.44,3.46
2976,2015-05-29,11.2,11.86,27.24,2.35,1.48,5.45,3.41
2977,2015-06-01,10.92,11.82,27.17,2.36,1.44,5.45,3.32
2978,2015-06-02,11.23,11.98,26.95,2.38,1.48,5.51,3.55
2979,2015-06-03,11.05,11.99,26.38,2.43,1.43,5.47,3.38
2980,2015-06-04,10.88,11.69,26.8,2.44,1.38,5.52,3.27
2981,2015-06-05,10.55,11.47,25.91,2.46,1.34,5.45,3.19
2982,2015-06-08,10.69,11.46,25.84,2.53,1.34,5.54,3.24
2983,2015-06-09,10.56,11.53,24.41,2.5,1.38,5.29,3.23
2984,2015-06-10,10.68,11.63,23.7,2.58,1.41,5.47,3.27
2985,2015-06-11,10.76,11.27,23.66,2.48,1.36,5.47,3.21
2986,2015-06-12,10.75,11.27,23.55,2.36,1.35,5.43,3.16
2987,2015-06-15,10.72,11.47,24.03,2.36,1.35,5.57,3.14
2988,2015-06-16,10.52,11.18,23.94,2.31,1.36,5.61,3.07
2989,2015-06-17,10.64,11.54,24.53,2.43,1.4,5.93,3.18
2990,2015-06-18,10.65,11.71,25.0,2.39,1.49,6.33,3.2
2991,2015-06-19,10.47,11.48,24.65,2.27,1.46,6.03,3.15
2992,2015-06-22,10.46,11.16,23.95,2.25,1.41,5.82,3.19
2993,2015-06-23,10.47,11.16,24.13,2.28,1.31,5.79,3.12
2994,2015-06-24,10.48,11.11,24.12,2.32,1.34,5.76,3.17
2995,2015-06-25,10.53,10.99,23.94,2.3,1.38,5.68,3.17
2996,2015-06-26,10.46,10.9,23.83,2.32,1.38,5.63,3.26
2997,2015-06-29,10.52,10.78,23.53,2.3,1.41,5.46,3.21
2998,2015-06-30,10.38,10.66,23.36,2.32,1.34,5.71,3.23
2999,2015-07-01,9.97,10.45,23.13,2.22,1.32,5.35,3.0
3000,2015-07-02,10.1,10.57,23.67,2.27,1.29,5.48,3.15
3001,2015-07-03,,,,,,,
3002,2015-07-06,10.15,10.85,23.86,2.29,1.34,5.81,3.25
3003,2015-07-07,9.63,10.32,22.41,2.24,1.29,5.32,3.16
3004,2015-07-08,9.49,10.3,22.52,2.23,1.25,5.25,3.07
3005,2015-07-09,9.36,10.15,22.59,2.19,1.21,5.06,3.15
3006,2015-07-10,9.16,10.11,22.52,2.11,1.18,4.89,3.07
3007,2015-07-13,9.23,9.97,22.5,2.05,1.2,5.27,3.12
3008,2015-07-14,9.12,9.89,22.15,2.06,1.2,5.07,3.12
3009,2015-07-15,8.91,9.65,21.8,2.01,1.2,4.83,3.12
3010,2015-07-16,8.84,9.24,21.38,2.02,1.16,4.79,3.1
3011,2015-07-17,8.56,8.79,20.69,1.9,1.13,4.49,3.08
3012,2015-07-20,7.3,7.41,18.16,1.66,0.9798,4.13,2.84
3013,2015-07-21,7.79,7.5,18.74,1.71,1.06,4.29,2.88
3014,2015-07-22,7.8,7.36,18.52,1.72,1.05,4.16,2.95
3015,2015-07-23,7.23,7.07,17.6,1.66,1.01,3.83,2.81
3016,2015-07-24,7.68,7.25,17.8,1.69,1.08,3.82,2.92
3017,2015-07-27,7.38,6.9,17.22,1.68,1.04,3.78,2.88
3018,2015-07-28,7.58,6.89,17.64,1.68,1.02,3.72,2.75
3019,2015-07-29,7.65,7.23,17.67,1.79,1.06,3.69,2.79
3020,2015-07-30,7.37,7.05,17.29,1.72,0.945,3.45,2.6
3021,2015-07-31,7.12,7.06,17.17,1.82,0.9979,3.53,2.76
3022,2015-08-03,6.71,6.7,16.42,1.71,0.948,3.21,2.53
3023,2015-08-04,6.65,6.8,16.4,1.69,0.99,3.25,2.52
3024,2015-08-05,6.59,6.54,16.35,1.69,0.9387,2.97,2.42
3025,2015-08-06,6.65,6.88,16.36,1.82,0.9513,2.93,2.46
3026,2015-08-07,6.39,7.04,16.14,1.86,0.9426,2.72,2.48
3027,2015-08-10,6.74,7.61,16.95,2.06,1.02,3.26,2.65
3028,2015-08-11,6.78,7.68,17.03,2.07,1.09,3.22,2.78
3029,2015-08-12,7.45,8.13,18.14,2.15,1.16,3.92,3.04
3030,2015-08-13,7.2,7.77,17.49,2.02,0.98,3.57,2.7
3031,2015-08-14,6.8,7.68,17.35,1.98,0.9817,3.69,2.65
3032,2015-08-17,7.05,7.87,17.85,2.06,1.06,3.93,2.79
3033,2015-08-18,6.79,7.66,17.54,2.0,1.0,3.55,2.78
3034,2015-08-19,7.04,7.9,17.93,2.08,1.01,3.72,3.05
3035,2015-08-20,7.17,8.24,18.55,2.14,1.1,3.91,3.55
3036,2015-08-21,7.02,8.01,18.14,2.07,1.08,3.61,3.55
3037,2015-08-24,6.33,7.23,16.89,1.81,0.9829,3.22,3.19
3038,2015-08-25,6.15,6.99,16.17,1.74,0.9133,3.05,2.82
3039,2015-08-26,5.8,6.55,15.81,1.62,0.8416,2.98,2.72
3040,2015-08-27,6.21,6.84,16.7,1.72,0.9047,3.24,3.09
3041,2015-08-28,6.54,7.13,17.17,1.84,0.9137,3.45,3.23
3042,2015-08-31,6.32,6.95,17.07,1.79,0.9227,3.36,3.23
3043,2015-09-01,6.01,6.75,16.73,1.69,0.8455,3.2,2.99
3044,2015-09-02,6.0,6.69,16.21,1.7,0.7993,3.08,2.84
3045,2015-09-03,6.03,6.48,16.19,1.66,0.7639,2.89,2.86
3046,2015-09-04,6.1,6.41,15.7,1.66,0.7668,2.88,2.89
3047,2015-09-07,,,,,,,
3048,2015-09-08,6.32,6.52,15.96,1.57,0.7361,3.03,2.86
3049,2015-09-09,6.06,6.27,15.62,1.55,0.7312,2.88,2.81
3050,2015-09-10,6.13,6.21,15.56,1.54,0.7079,2.71,2.91
3051,2015-09-11,6.16,6.35,16.24,1.52,0.6886,2.7,2.75
3052,2015-09-14,6.2,6.23,15.89,1.48,0.7452,2.85,2.66
3053,2015-09-15,6.03,6.25,15.97,1.46,0.7835,2.99,2.67
3054,2015-09-16,6.48,6.7,16.94,1.61,0.8492,3.18,2.75
3055,2015-09-17,6.74,6.84,17.24,1.69,0.8929,3.28,2.8
3056,2015-09-18,6.91,6.75,16.98,1.85,0.7988,3.12,2.87
3057,2015-09-21,6.52,6.58,16.63,1.73,0.7401,3.08,2.68
3058,2015-09-22,6.05,6.11,15.59,1.63,0.6501,2.81,2.53
3059,2015-09-23,5.92,5.94,15.55,1.6,0.635,2.76,2.5
3060,2015-09-24,6.22,6.56,16.78,1.71,0.67,3.12,2.69
3061,2015-09-25,6.04,6.57,16.59,1.68,0.6633,2.95,2.69
3062,2015-09-28,5.83,6.26,16.02,1.6,0.6039,2.75,2.52
3063,2015-09-29,5.89,6.21,15.82,1.67,0.6193,2.76,2.53
3064,2015-09-30,5.96,6.36,16.07,1.72,0.603,2.82,2.66
3065,2015-10-01,6.09,6.19,15.84,1.68,0.5769,2.75,2.56
3066,2015-10-02,6.35,6.57,17.07,1.83,0.6095,3.11,2.84
3067,2015-10-05,7.26,6.85,17.95,2.03,0.64,3.19,2.9
3068,2015-10-06,7.48,7.3,18.35,2.15,0.6259,3.22,2.94
3069,2015-10-07,7.37,7.24,18.94,2.16,0.6395,3.12,2.92
3070,2015-10-08,7.18,7.16,18.66,2.13,0.6702,3.0,2.85
3071,2015-10-09,7.93,7.61,18.93,2.24,0.77,3.11,3.01
3072,2015-10-12,7.55,7.41,18.45,2.04,0.7617,2.91,2.96
3073,2015-10-13,7.48,7.46,18.37,2.09,0.721,2.88,2.92
3074,2015-10-14,8.22,8.18,19.47,2.27,0.8443,3.12,3.08
3075,2015-10-15,8.18,8.16,19.3,2.26,0.8302,3.34,3.05
3076,2015-10-16,7.82,7.85,18.99,2.15,0.801,3.12,2.93
3077,2015-10-19,7.51,7.56,18.55,2.07,0.7582,2.99,2.78
3078,2015-10-20,7.74,7.89,18.84,2.2,0.7921,3.08,2.89
3079,2015-10-21,7.49,7.51,18.42,2.1,0.7695,2.92,2.72
3080,2015-10-22,7.76,7.59,19.03,2.25,0.767,3.0,2.79
3081,2015-10-23,7.95,7.75,19.55,2.33,0.7412,3.06,2.89
3082,2015-10-26,7.69,7.5,18.8,2.27,0.7234,2.91,2.78
3083,2015-10-27,7.63,7.55,18.77,2.28,0.7548,2.9,2.83
3084,2015-10-28,7.43,7.69,19.15,2.17,0.7058,2.92,2.67
3085,2015-10-29,7.01,7.82,19.89,2.1,0.6773,2.76,2.53
3086,2015-10-30,6.41,7.69,19.46,2.01,0.6763,2.7,2.53
3087,2015-11-02,6.28,7.76,19.63,2.07,0.708,2.7,2.62
3088,2015-11-03,6.41,7.84,19.22,2.05,0.7059,2.84,2.66
3089,2015-11-04,6.22,7.57,19.01,1.98,0.6665,2.84,2.53
3090,2015-11-05,5.93,7.36,17.5,1.88,0.677,2.69,2.49
3091,2015-11-06,5.57,7.05,17.54,1.77,0.669,2.54,2.42
3092,2015-11-09,5.63,7.36,17.86,1.83,0.7,2.64,2.42
3093,2015-11-10,5.17,7.2,17.46,1.77,0.69,2.56,2.37
3094,2015-11-11,5.22,7.28,17.79,1.8,0.6515,2.57,2.35
3095,2015-11-12,4.91,7.55,17.33,1.79,0.6101,2.56,2.36
3096,2015-11-13,4.88,7.54,17.5,1.83,0.6099,2.6,2.3
3097,2015-11-16,4.94,7.63,17.63,1.86,0.61,2.66,2.25
3098,2015-11-17,4.6,6.99,16.88,1.75,0.54,2.44,2.08
3099,2015-11-18,4.77,7.23,17.63,1.82,0.6059,2.5,2.17
3100,2015-11-19,4.67,7.54,18.05,1.87,0.5976,2.57,2.56
3101,2015-11-20,4.5,7.19,17.68,1.75,0.53,2.48,2.5
3102,2015-11-23,4.55,7.12,17.56,1.75,0.56,2.42,2.37
3103,2015-11-24,4.75,7.38,18.0,1.93,0.61,2.57,2.53
3104,2015-11-25,4.72,7.38,17.91,1.93,0.582,2.59,2.44
3105,2015-11-26,,,,,,,
3106,2015-11-27,4.7,7.11,17.39,1.88,0.5624,2.5,2.42
3107,2015-11-30,4.74,7.34,18.41,1.92,0.6093,2.56,2.53
3108,2015-12-01,4.88,7.6,18.39,2.05,0.61,2.66,2.55
3109,2015-12-02,4.75,7.42,17.85,1.99,0.6568,2.56,2.41
3110,2015-12-03,4.78,7.57,18.73,2.01,0.658,2.63,2.46
3111,2015-12-04,5.01,8.09,20.46,2.13,0.73,2.85,2.52
3112,2015-12-07,4.54,7.69,19.75,2.0,0.71,2.64,2.49
3113,2015-12-08,4.64,7.52,19.38,1.93,0.73,2.61,2.51
3114,2015-12-09,4.81,7.73,19.6,1.96,0.8,2.58,2.55
3115,2015-12-10,4.63,7.66,19.43,1.95,0.8667,2.61,2.65
3116,2015-12-11,4.51,7.75,19.13,2.02,0.932,2.6,2.74
3117,2015-12-14,4.12,7.05,18.35,1.87,0.8,2.41,2.63
3118,2015-12-15,4.13,7.1,18.4,1.89,0.815,2.56,2.6
3119,2015-12-16,4.3,7.65,19.08,1.94,0.837,2.74,2.81
3120,2015-12-17,4.17,6.94,17.61,1.78,0.76,2.49,2.64
3121,2015-12-18,4.05,7.23,17.71,1.88,0.8302,2.63,2.65
3122,2015-12-21,3.88,7.47,17.65,1.9,0.8989,2.54,2.75
3123,2015-12-22,3.92,7.47,17.8,1.9,0.8851,2.61,2.8
3124,2015-12-23,4.22,7.66,18.14,1.89,1.01,2.6,2.86
3125,2015-12-24,4.35,7.82,18.54,1.95,1.03,2.6,2.93
3126,2015-12-25,,,,,,,
3127,2015-12-28,4.26,7.53,17.91,1.83,0.953,2.46,2.7
3128,2015-12-29,4.21,7.59,18.03,1.87,0.9488,2.5,2.8
3129,2015-12-30,4.21,7.37,17.77,1.83,0.9331,2.42,2.76
3130,2015-12-31,4.28,7.38,17.99,1.82,0.929,2.48,2.77
3131,2016-01-01,,,,,,,
3132,2016-01-04,4.42,7.75,18.44,1.89,1.06,2.47,2.9
3133,2016-01-05,4.44,7.65,18.42,1.85,1.15,2.38,2.86
3134,2016-01-06,4.34,7.94,18.56,1.87,1.33,2.38,3.0
3135,2016-01-07,4.31,8.75,18.86,2.0,1.44,2.43,3.12
3136,2016-01-08,4.23,8.42,18.01,1.87,1.29,2.32,3.1
3137,2016-01-11,4.11,8.15,17.01,1.72,1.29,2.23,3.16
3138,2016-01-12,4.14,7.9,17.01,1.66,1.35,2.02,3.17
3139,2016-01-13,4.26,8.04,17.48,1.68,1.53,2.0,3.11
3140,2016-01-14,4.08,7.58,17.27,1.6,1.49,1.88,3.0
3141,2016-01-15,3.76,7.9,17.7,1.48,1.61,1.9,3.14
3142,2016-01-18,,,,,,,
3143,2016-01-19,3.38,7.59,16.31,1.38,1.51,1.73,2.93
3144,2016-01-20,3.51,8.11,16.56,1.49,1.68,1.81,3.13
3145,2016-01-21,3.58,8.33,16.69,1.52,1.73,1.76,3.07
3146,2016-01-22,3.65,8.58,16.68,1.56,1.65,1.75,2.9
3147,2016-01-25,3.74,9.27,17.67,1.54,1.82,1.77,3.23
3148,2016-01-26,4.17,9.53,18.5,1.64,1.95,1.83,3.48
3149,2016-01-27,4.14,9.84,19.44,1.67,1.99,2.04,3.53
3150,2016-01-28,3.9,9.66,19.53,1.59,1.92,2.02,3.26
3151,2016-01-29,4.0,9.91,19.96,1.64,1.79,2.21,3.4
3152,2016-02-01,4.2,10.07,20.55,1.73,1.87,2.19,3.58
3153,2016-02-02,4.14,9.86,20.07,1.65,1.95,2.11,3.51
3154,2016-02-03,4.51,10.73,22.34,1.82,2.05,2.25,3.81
3155,2016-02-04,4.7,11.18,23.38,2.03,2.24,2.4,3.89
3156,2016-02-05,4.86,11.64,24.41,2.3,2.34,2.55,4.17
3157,2016-02-08,4.77,11.91,25.19,2.44,2.43,2.61,4.15
3158,2016-02-09,4.45,11.22,24.3,2.43,2.37,2.47,3.98
3159,2016-02-10,4.78,11.58,24.31,2.57,2.38,2.5,4.05
3160,2016-02-11,5.31,11.97,25.04,2.9,2.75,2.82,4.5
3161,2016-02-12,5.49,12.25,25.78,3.0,2.74,3.33,4.56
3162,2016-02-15,,,,,,,
3163,2016-02-16,4.73,11.59,24.56,2.72,2.57,3.2,4.14
3164,2016-02-17,4.85,11.89,24.84,2.81,2.58,3.36,4.24
3165,2016-02-18,5.3,12.63,25.07,3.02,2.63,3.75,4.04
3166,2016-02-19,5.18,12.56,24.84,2.97,2.63,3.56,3.97
3167,2016-02-22,5.41,12.82,25.12,3.0,2.67,3.55,4.08
3168,2016-02-23,5.27,13.54,25.39,3.07,2.82,3.47,4.04
3169,2016-02-24,5.35,13.48,25.58,3.18,3.01,3.48,4.09
3170,2016-02-25,5.41,13.58,25.85,2.98,3.16,3.51,4.24
3171,2016-02-26,5.18,13.53,25.35,2.9,3.0,3.55,4.07
3172,2016-02-29,5.22,13.89,25.83,2.94,3.26,3.86,4.27
