,timestamp,gold_price
4019,2019-05-29,1281.65
4020,2019-05-30,1280.95
4021,2019-05-31,1295.55
4022,2019-06-03,1317.1
4023,2019-06-04,1324.25
4024,2019-06-05,1335.05
4025,2019-06-06,1335.5
4026,2019-06-07,1340.65
4027,2019-06-10,1328.6
4028,2019-06-11,1324.3
4029,2019-06-12,1332.35
4030,2019-06-13,1335.9
4031,2019-06-14,1351.25
4032,2019-06-17,1341.3
4033,2019-06-18,1341.35
4034,2019-06-19,1344.05
4035,2019-06-20,1379.5
4036,2019-06-21,1397.15
4037,2019-06-24,1405.7
4038,2019-06-25,1431.4
4039,2019-06-26,1403.95
4040,2019-06-27,1402.5
4041,2019-06-28,1409.0
4042,2019-07-01,1390.1
4043,2019-07-02,1391.05
4044,2019-07-03,1413.5
4045,2019-07-04,1414.9
4046,2019-07-05,1388.65
4047,2019-07-08,1400.1
4048,2019-07-09,1391.55
4049,2019-07-10,1408.3
4050,2019-07-11,1413.75
4051,2019-07-12,1407.6
4052,2019-07-15,1412.4
4053,2019-07-16,1409.85
4054,2019-07-17,1410.35
4055,2019-07-18,1417.45
4056,2019-07-19,1439.7
4057,2019-07-22,1427.75
4058,2019-07-23,1425.55
4059,2019-07-24,1426.95
4060,2019-07-25,1416.1
4061,2019-07-26,1420.4
4062,2019-07-29,1419.05
4063,2019-07-30,1425.9
4064,2019-07-31,1427.55
4065,2019-08-01,1406.8
4066,2019-08-02,1441.75
4067,2019-08-05,1465.25
4068,2019-08-06,1465.25
4069,2019-08-07,1506.05
4070,2019-08-08,1495.75
4071,2019-08-09,1497.7
4072,2019-08-12,1504.7
4073,2019-08-13,1498.4
4074,2019-08-14,1513.25
4075,2019-08-15,1515.65
4076,2019-08-16,1515.25
4077,2019-08-19,1496.6
4078,2019-08-20,1504.55
4079,2019-08-21,1503.25
4080,2019-08-22,1502.05
4081,2019-08-23,1503.8
4082,2019-08-26,1503.8
4083,2019-08-27,1532.95
4084,2019-08-28,1537.15
4085,2019-08-29,1540.2
4086,2019-08-30,1528.4
4087,2019-09-02,1525.95
4088,2019-09-03,1537.85
4089,2019-09-04,1546.1
4090,2019-09-05,1529.1
4091,2019-09-06,1523.7
4092,2019-09-09,1509.2
4093,2019-09-10,1498.25
4094,2019-09-11,1490.65
4095,2019-09-12,1515.2
4096,2019-09-13,1503.1
4097,2019-09-16,1497.2
4098,2019-09-17,1502.1
4099,2019-09-18,1503.5
4100,2019-09-19,1500.7
4101,2019-09-20,1501.9
4102,2019-09-23,1522.1
4103,2019-09-24,1520.65
4104,2019-09-25,1528.75
4105,2019-09-26,1506.4
4106,2019-09-27,1489.9
4107,2019-09-30,1485.3
4108,2019-10-01,1473.45
4109,2019-10-02,1492.6
4110,2019-10-03,1517.1
4111,2019-10-04,1499.15
4112,2019-10-07,1501.25
4113,2019-10-08,1505.85
4114,2019-10-09,1507.25
4115,2019-10-10,1494.8
4116,2019-10-11,1479.15
4117,2019-10-14,1490.6
4118,2019-10-15,1487.8
4119,2019-10-16,1485.1
4120,2019-10-17,1492.65
4121,2019-10-18,1490.0
4122,2019-10-21,1491.65
4123,2019-10-22,1485.35
4124,2019-10-23,1494.45
4125,2019-10-24,1496.55
4126,2019-10-25,1513.45
4127,2019-10-28,1492.4
4128,2019-10-29,1486.75
4129,2019-10-30,1492.1
4130,2019-10-31,1510.95
4131,2019-11-01,1508.8
4132,2019-11-04,1509.45
4133,2019-11-05,1488.95
4134,2019-11-06,1486.05
4135,2019-11-07,1484.25
4136,2019-11-08,1464.15
4137,2019-11-11,1458.7
4138,2019-11-12,1452.05
4139,2019-11-13,1462.9
4140,2019-11-14,1466.65
4141,2019-11-15,1466.9
4142,2019-11-18,1467.65
4143,2019-11-19,1468.45
4144,2019-11-20,1471.7
4145,2019-11-21,1467.05
4146,2019-11-22,1464.45
4147,2019-11-25,1458.4
4148,2019-11-26,1454.65
4149,2019-11-27,1454.35
4150,2019-11-28,1454.65
4151,2019-11-29,1460.15
4152,2019-12-02,1461.15
4153,2019-12-03,1477.3
4154,2019-12-04,1475.1
4155,2019-12-05,1475.95
4156,2019-12-06,1459.65
4157,2019-12-09,1461.7
4158,2019-12-10,1464.95
4159,2019-12-11,1466.8
4160,2019-12-12,1467.8
4161,2019-12-13,1466.6
4162,2019-12-16,1477.9
4163,2019-12-17,1475.8
4164,2019-12-18,1474.05
4165,2019-12-19,1476.7
4166,2019-12-20,1479.0
4167,2019-12-23,1482.1
4168,2019-12-24,1482.1
4169,2019-12-25,1482.1
4170,2019-12-26,1482.1
4171,2019-12-27,1511.5
4172,2019-12-30,1514.75
4173,2019-12-31,1514.75
4174,2020-01-01,1514.75
4175,2020-01-02,1527.1
4176,2020-01-03,1548.75
4177,2020-01-06,1573.1
4178,2020-01-07,1567.85
4179,2020-01-08,1571.95
4180,2020-01-09,1550.75
4181,2020-01-10,1553.6
4182,2020-01-13,1549.9
4183,2020-01-14,1545.1
4184,2020-01-15,1549.0
4185,2020-01-16,1554.55
4186,2020-01-17,1557.6
4187,2020-01-20,1560.15
4188,2020-01-21,1551.3
4189,2020-01-22,1556.9
4190,2020-01-23,1562.9
4191,2020-01-24,1564.3
4192,2020-01-27,1580.1
4193,2020-01-28,1574.0
4194,2020-01-29,1573.45
4195,2020-01-30,1578.25
4196,2020-01-31,1584.2
4197,2020-02-03,1574.75
4198,2020-02-04,1558.35
4199,2020-02-05,1553.3
4200,2020-02-06,1563.3
4201,2020-02-07,1572.65
4202,2020-02-10,1573.2
4203,2020-02-11,1570.5
4204,2020-02-12,1563.7
4205,2020-02-13,1575.05
4206,2020-02-14,1581.4
4207,2020-02-17,1580.8
4208,2020-02-18,1589.85
4209,2020-02-19,1604.2
4210,2020-02-20,1619.0
4211,2020-02-21,1643.3
4212,2020-02-24,1671.65
4213,2020-02-25,1650.3
4214,2020-02-26,1634.9
4215,2020-02-27,1652.0
4216,2020-02-28,1609.85
4217,2020-03-02,1599.65
4218,2020-03-03,1615.5
4219,2020-03-04,1641.85
4220,2020-03-05,1659.6
4221,2020-03-06,1683.65
4222,2020-03-09,1672.5
4223,2020-03-10,1655.7
4224,2020-03-11,1653.75
4225,2020-03-12,1570.7
4226,2020-03-13,1562.8
4227,2020-03-16,1487.7
4228,2020-03-17,1536.2
4229,2020-03-18,1498.2
4230,2020-03-19,1474.25
4231,2020-03-20,1494.4
4232,2020-03-23,1525.4
4233,2020-03-24,1605.75
4234,2020-03-25,1605.45
4235,2020-03-26,1634.8
4236,2020-03-27,1617.3
4237,2020-03-30,1618.3
4238,2020-03-31,1608.95
4239,2020-04-01,1576.55
4240,2020-04-02,1616.8
4241,2020-04-03,1613.1
4242,2020-04-06,1648.3
4243,2020-04-07,1649.25
4244,2020-04-08,1647.8
4245,2020-04-09,1680.65
4246,2020-04-10,1680.65
4247,2020-04-13,1680.65
4248,2020-04-14,1741.9
4249,2020-04-15,1718.65
4250,2020-04-16,1729.5
4251,2020-04-17,1692.55
4252,2020-04-20,1686.2
4253,2020-04-21,1682.05
4254,2020-04-22,1710.55
4255,2020-04-23,1736.25
4256,2020-04-24,1715.9
4257,2020-04-27,1714.95
4258,2020-04-28,1691.55
4259,2020-04-29,1703.35
4260,2020-04-30,1702.75
4261,2020-05-01,1686.25
4262,2020-05-04,1709.1
4263,2020-05-05,1699.55
4264,2020-05-06,1691.5
4265,2020-05-07,1704.05
4266,2020-05-08,1704.05
4267,2020-05-11,1702.75
4268,2020-05-12,1702.4
4269,2020-05-13,1708.4
4270,2020-05-14,1731.6
4271,2020-05-15,1735.35
4272,2020-05-18,1734.7
4273,2020-05-19,1737.95
4274,2020-05-20,1748.3
4275,2020-05-21,1724.9
4276,2020-05-22,1733.55
4277,2020-05-25,1733.55
4278,2020-05-26,1720.25
4279,2020-05-27,1694.6
4280,2020-05-28,1717.35
4281,2020-05-29,1728.7
4282,2020-06-01,1730.6
4283,2020-06-02,1742.15
4284,2020-06-03,1705.35
4285,2020-06-04,1700.05
4286,2020-06-05,1683.45
4287,2020-06-08,1690.35
4288,2020-06-09,1713.5
4289,2020-06-10,1722.05
4290,2020-06-11,1738.25
4291,2020-06-12,1733.5
4292,2020-06-15,1710.45
4293,2020-06-16,1719.85
4294,2020-06-17,1724.35
4295,2020-06-18,1719.5
4296,2020-06-19,1734.75
4297,2020-06-22,1761.85
4298,2020-06-23,1768.9
4299,2020-06-24,1766.05
4300,2020-06-25,1756.55
4301,2020-06-26,1747.6
4302,2020-06-29,1771.6
4303,2020-06-30,1768.1
4304,2020-07-01,1771.05
4305,2020-07-02,1777.45
4306,2020-07-03,1772.9
4307,2020-07-06,1787.9
4308,2020-07-07,1789.55
4309,2020-07-08,1811.1
4310,2020-07-09,1812.1
4311,2020-07-10,1803.1
4312,2020-07-13,1807.5
4313,2020-07-14,1801.9
4314,2020-07-15,1804.6
4315,2020-07-16,1807.7
4316,2020-07-17,1807.35
4317,2020-07-20,1815.65
4318,2020-07-21,1842.55
4319,2020-07-22,1852.4
4320,2020-07-23,1878.3
4321,2020-07-24,1902.1
4322,2020-07-27,1936.65
4323,2020-07-28,1940.9
4324,2020-07-29,1950.9
4325,2020-07-30,1957.65
4326,2020-07-31,1964.9
4327,2020-08-03,1958.55
4328,2020-08-04,1977.9
4329,2020-08-05,2048.15
4330,2020-08-06,2067.15
4331,2020-08-07,2031.15
4332,2020-08-10,2044.5
4333,2020-08-11,1939.65
4334,2020-08-12,1931.9
4335,2020-08-13,1944.25
4336,2020-08-14,1944.75
4337,2020-08-17,1972.85
4338,2020-08-18,2008.75
4339,2020-08-19,1981.0
4340,2020-08-20,1927.15
4341,2020-08-21,1924.35
4342,2020-08-24,1943.95
4343,2020-08-25,1911.15
4344,2020-08-26,1932.95
4345,2020-08-27,1923.85
4346,2020-08-28,1957.35
4347,2020-08-31,1957.35
4348,2020-09-01,1972.35
4349,2020-09-02,1947.05
4350,2020-09-03,1940.45
4351,2020-09-04,1926.3
4352,2020-09-07,1928.45
4353,2020-09-08,1910.95
4354,2020-09-09,1947.2
4355,2020-09-10,1966.25
4356,2020-09-11,1947.4
4357,2020-09-14,1958.7
4358,2020-09-15,1949.35
4359,2020-09-16,1961.8
4360,2020-09-17,1936.25
4361,2020-09-18,1950.85
4362,2020-09-21,1909.35
4363,2020-09-22,1906.0
4364,2020-09-23,1873.4
4365,2020-09-24,1861.75
4366,2020-09-25,1859.7
4367,2020-09-28,1864.3
4368,2020-09-29,1883.95
4369,2020-09-30,1886.9
4370,2020-10-01,1902.0
4371,2020-10-02,1903.05
4372,2020-10-05,1909.6
4373,2020-10-06,1913.4
4374,2020-10-07,1884.5
4375,2020-10-08,1887.45
4376,2020-10-09,1923.25
4377,2020-10-12,1925.5
4378,2020-10-13,1891.3
4379,2020-10-14,1910.05
4380,2020-10-15,1891.9
4381,2020-10-16,1905.05
4382,2020-10-19,1905.6
4383,2020-10-20,1898.4
4384,2020-10-21,1924.15
4385,2020-10-22,1900.95
4386,2020-10-23,1903.65
4387,2020-10-26,1898.45
4388,2020-10-27,1905.7
4389,2020-10-28,1869.95
4390,2020-10-29,1870.3
4391,2020-10-30,1881.85
4392,2020-11-02,1889.9
4393,2020-11-03,1908.3
4394,2020-11-04,1900.15
4395,2020-11-05,1938.45
4396,2020-11-06,1940.8
4397,2020-11-09,1867.3
4398,2020-11-10,1878.7
4399,2020-11-11,1860.95
4400,2020-11-12,1874.85
4401,2020-11-13,1890.9
4402,2020-11-16,1885.6
4403,2020-11-17,1889.05
4404,2020-11-18,1876.1
4405,2020-11-19,1857.35
4406,2020-11-20,1875.7
4407,2020-11-23,1840.2
4408,2020-11-24,1799.6
4409,2020-11-25,1810.2
4410,2020-11-26,1807.4
4411,2020-11-27,1779.3
4412,2020-11-30,1762.55
4413,2020-12-01,1810.75
4414,2020-12-02,1822.6
4415,2020-12-03,1832.35
4416,2020-12-04,1843.0
4417,2020-12-07,1859.95
4418,2020-12-08,1868.15
4419,2020-12-09,1841.75
4420,2020-12-10,1844.35
4421,2020-12-11,1842.0
4422,2020-12-14,1831.15
4423,2020-12-15,1850.65
4424,2020-12-16,1851.95
4425,2020-12-17,1890.75
4426,2020-12-18,1879.75
4427,2020-12-21,1880.0
4428,2020-12-22,1877.1
4429,2020-12-23,1875.0
4430,2020-12-24,1875.0
4431,2020-12-25,1875.0
4432,2020-12-28,1875.0
4433,2020-12-29,1874.3
4434,2020-12-30,1887.6
4435,2020-12-31,1887.6
4436,2021-01-01,1887.6
4437,2021-01-04,1943.2
4438,2021-01-05,1940.35
4439,2021-01-06,1931.95
4440,2021-01-07,1920.1
4441,2021-01-08,1862.9
4442,2021-01-11,1847.25
4443,2021-01-12,1841.25
4444,2021-01-13,1858.85
4445,2021-01-14,1841.75
4446,2021-01-15,1839.0
4447,2021-01-18,1833.05
4448,2021-01-19,1834.7
4449,2021-01-20,1856.6
4450,2021-01-21,1862.1
4451,2021-01-22,1852.7
4452,2021-01-25,1856.85
4453,2021-01-26,1856.6
4454,2021-01-27,1843.0
4455,2021-01-28,1853.7
4456,2021-01-29,1863.8
4457,2021-02-01,1862.95
4458,2021-02-02,1833.1
4459,2021-02-03,1835.45
4460,2021-02-04,1785.9
4461,2021-02-05,1802.95
4462,2021-02-08,1835.25
4463,2021-02-09,1839.6
4464,2021-02-10,1842.65
4465,2021-02-11,1840.1
4466,2021-02-12,1816.35
4467,2021-02-15,1817.3
4468,2021-02-16,1794.25
4469,2021-02-17,1780.7
4470,2021-02-18,1773.15
4471,2021-02-19,1786.2
4472,2021-02-22,1807.45
4473,2021-02-23,1799.65
4474,2021-02-24,1788.0
4475,2021-02-25,1779.65
4476,2021-02-26,1742.85
4477,2021-03-01,1734.15
4478,2021-03-02,1723.85
4479,2021-03-03,1711.4
4480,2021-03-04,1712.1
4481,2021-03-05,1696.25
4482,2021-03-08,1687.05
4483,2021-03-09,1716.9
4484,2021-03-10,1716.2
4485,2021-03-11,1724.25
4486,2021-03-12,1704.8
4487,2021-03-15,1723.65
4488,2021-03-16,1735.0
4489,2021-03-17,1729.65
4490,2021-03-18,1725.9
4491,2021-03-19,1735.2
4492,2021-03-22,1736.15
4493,2021-03-23,1726.2
4494,2021-03-24,1730.5
4495,2021-03-25,1737.3
4496,2021-03-26,1731.8
4497,2021-03-29,1705.95
4498,2021-03-30,1683.95
4499,2021-03-31,1691.05
4500,2021-04-01,1726.05
4501,2021-04-02,1726.05
4502,2021-04-05,1726.05
4503,2021-04-06,1744.65
4504,2021-04-07,1738.05
4505,2021-04-08,1755.5
4506,2021-04-09,1741.2
4507,2021-04-12,1732.85
4508,2021-04-13,1747.95
4509,2021-04-14,1735.55
4510,2021-04-15,1757.2
4511,2021-04-16,1774.45
4512,2021-04-19,1774.5
4513,2021-04-20,1777.85
4514,2021-04-21,1798.2
4515,2021-04-22,1787.75
4516,2021-04-23,1781.8
4517,2021-04-26,1773.35
4518,2021-04-27,1784.15
4519,2021-04-28,1772.2
4520,2021-04-29,1762.65
4521,2021-04-30,1767.65
4522,2021-05-03,1767.65
4523,2021-05-04,1797.75
4524,2021-05-05,1782.25
4525,2021-05-06,1813.15
4526,2021-05-07,1836.55
4527,2021-05-10,1840.45
4528,2021-05-11,1829.1
4529,2021-05-12,1830.7
4530,2021-05-13,1821.8
4531,2021-05-14,1838.1
4532,2021-05-17,1853.7
4533,2021-05-18,1866.75
4534,2021-05-19,1888.45
4535,2021-05-20,1878.3
4536,2021-05-21,1875.9
4537,2021-05-24,1880.15
4538,2021-05-25,1887.0
4539,2021-05-26,1899.75
4540,2021-05-27,1891.45
4541,2021-05-28,1899.95
4542,2021-05-31,1899.95
4543,2021-06-01,1899.35
4544,2021-06-02,1902.75
4545,2021-06-03,1866.55
4546,2021-06-04,1890.6
4547,2021-06-07,1888.4
4548,2021-06-08,1893.15
4549,2021-06-09,1894.6
4550,2021-06-10,1888.65
4551,2021-06-11,1881.05
4552,2021-06-14,1865.6
4553,2021-06-15,1865.1
4554,2021-06-16,1860.75
4555,2021-06-17,1778.7
4556,2021-06-18,1773.1
4557,2021-06-21,1775.05
4558,2021-06-22,1775.05
4559,2021-06-23,1791.6
4560,2021-06-24,1784.85
4561,2021-06-25,1786.65
4562,2021-06-28,1780.3
4563,2021-06-29,1755.45
4564,2021-06-30,1763.15
4565,2021-07-01,1781.5
4566,2021-07-02,1786.15
4567,2021-07-05,1791.35
4568,2021-07-06,1809.85
4569,2021-07-07,1804.65
4570,2021-07-08,1807.7
4571,2021-07-09,1806.0
4572,2021-07-12,1792.4
4573,2021-07-13,1813.85
4574,2021-07-14,1823.2
4575,2021-07-15,1823.75
4576,2021-07-16,1824.3
4577,2021-07-19,1814.9
4578,2021-07-20,1823.05
4579,2021-07-21,1802.15
4580,2021-07-22,1799.45
4581,2021-07-23,1799.6
4582,2021-07-26,1800.2
4583,2021-07-27,1800.35
4584,2021-07-28,1796.6
4585,2021-07-29,1829.3
4586,2021-07-30,1825.75
4587,2021-08-02,1811.45
4588,2021-08-03,1812.65
4589,2021-08-04,1829.1
4590,2021-08-05,1800.75
4591,2021-08-06,1762.9
4592,2021-08-09,1738.85
4593,2021-08-10,1723.35
4594,2021-08-11,1743.6
4595,2021-08-12,1747.4
4596,2021-08-13,1773.85
4597,2021-08-16,1786.35
4598,2021-08-17,1789.45
4599,2021-08-18,1783.45
4600,2021-08-19,1782.05
4601,2021-08-20,1779.05
4602,2021-08-23,1802.0
4603,2021-08-24,1808.45
4604,2021-08-25,1788.7
4605,2021-08-26,1786.6
4606,2021-08-27,1798.5
4607,2021-08-30,1798.5
4608,2021-08-31,1814.85
4609,2021-09-01,1811.8
4610,2021-09-02,1812.55
4611,2021-09-03,1823.7
4612,2021-09-06,1821.6
4613,2021-09-07,1802.15
4614,2021-09-08,1786.0
4615,2021-09-09,1788.25
4616,2021-09-10,1794.6
4617,2021-09-13,1793.9
4618,2021-09-14,1792.75
4619,2021-09-15,1796.95
4620,2021-09-16,1747.95
4621,2021-09-17,1755.95
4622,2021-09-20,1757.75
4623,2021-09-21,1774.45
4624,2021-09-22,1773.4
4625,2021-09-23,1750.0
4626,2021-09-24,1746.8
4627,2021-09-27,1755.3
4628,2021-09-28,1733.75
4629,2021-09-29,1737.15
4630,2021-09-30,1742.8
4631,2021-10-01,1757.05
4632,2021-10-04,1754.55
4633,2021-10-05,1753.2
4634,2021-10-06,1759.7
4635,2021-10-07,1762.1
4636,2021-10-08,1773.25
4637,2021-10-11,1757.65
4638,2021-10-12,1767.75
4639,2021-10-13,1785.7
4640,2021-10-14,1798.7
4641,2021-10-15,1772.65
4642,2021-10-18,1767.85
4643,2021-10-19,1779.55
4644,2021-10-20,1778.0
4645,2021-10-21,1779.3
4646,2021-10-22,1808.25
4647,2021-10-25,1805.25
4648,2021-10-26,1785.55
4649,2021-10-27,1795.25
4650,2021-10-28,1803.5
4651,2021-10-29,1769.15
4652,2021-11-01,1793.8
4653,2021-11-02,1790.45
4654,2021-11-03,1763.45
4655,2021-11-04,1796.15
4656,2021-11-05,1801.85
4657,2021-11-08,1822.35
4658,2021-11-09,1827.3
4659,2021-11-10,1859.4
4660,2021-11-11,1857.9
4661,2021-11-12,1860.55
4662,2021-11-15,1859.9
4663,2021-11-16,1859.2
4664,2021-11-17,1864.9
4665,2021-11-18,1860.3
4666,2021-11-19,1861.1
4667,2021-11-22,1816.05
4668,2021-11-23,1789.15
4669,2021-11-24,1782.05
4670,2021-11-25,1788.15
4671,2021-11-26,1800.8
4672,2021-11-29,1785.95
4673,2021-11-30,1804.4
4674,2021-12-01,1789.25
4675,2021-12-02,1765.0
4676,2021-12-03,1767.55
4677,2021-12-06,1778.65
4678,2021-12-07,1781.35
4679,2021-12-08,1783.8
4680,2021-12-09,1776.15
4681,2021-12-10,1779.75
4682,2021-12-13,1787.8
4683,2021-12-14,1776.9
4684,2021-12-15,1768.65
4685,2021-12-16,1795.7
4686,2021-12-17,1807.7
4687,2021-12-20,1796.3
4688,2021-12-21,1793.75
4689,2021-12-22,1792.8
4690,2021-12-23,1805.2
4691,2021-12-24,1805.2
4692,2021-12-27,1805.2
4693,2021-12-28,1805.2
4694,2021-12-29,1794.25
4695,2021-12-30,1805.85
4696,2021-12-31,1805.85
4697,2022-01-03,1805.85
4698,2022-01-04,1811.4
4699,2022-01-05,1826.25
4700,2022-01-06,1789.35
4701,2022-01-07,1792.6
4702,2022-01-10,1794.2
4703,2022-01-11,1806.8
4704,2022-01-12,1821.4
4705,2022-01-13,1820.35
4706,2022-01-14,1822.95
4707,2022-01-17,1817.85
4708,2022-01-18,1817.25
4709,2022-01-19,1826.95
4710,2022-01-20,1845.35
4711,2022-01-21,1837.6
4712,2022-01-24,1831.6
4713,2022-01-25,1847.3
4714,2022-01-26,1835.95
4715,2022-01-27,1806.75
4716,2022-01-28,1788.15
4717,2022-01-31,1795.25
4718,2022-02-01,1799.85
4719,2022-02-02,1803.65
4720,2022-02-03,1792.7
4721,2022-02-04,1804.7
4722,2022-02-07,1813.55
4723,2022-02-08,1822.6
4724,2022-02-09,1827.8
4725,2022-02-10,1835.35
4726,2022-02-11,1831.15
4727,2022-02-14,1866.15
4728,2022-02-15,1848.55
4729,2022-02-16,1862.6
4730,2022-02-17,1893.45
4731,2022-02-18,1893.6
4732,2022-02-21,1894.45
4733,2022-02-22,1900.1
4734,2022-02-23,1904.7
4735,2022-02-24,1936.3
4736,2022-02-25,1884.8
4737,2022-02-28,1909.85
4738,2022-03-01,1922.0
4739,2022-03-02,1928.5
4740,2022-03-03,1929.6
4741,2022-03-04,1945.3
4742,2022-03-07,1980.95
4743,2022-03-08,2039.05
4744,2022-03-09,1988.9
4745,2022-03-10,1996.6
4746,2022-03-11,1978.7
4747,2022-03-14,1954.05
4748,2022-03-15,1913.65
4749,2022-03-16,1913.2
4750,2022-03-17,1949.65
4751,2022-03-18,1935.8
4752,2022-03-21,1935.05
4753,2022-03-22,1915.25
4754,2022-03-23,1931.75
4755,2022-03-24,1965.2
4756,2022-03-25,1953.8
4757,2022-03-28,1937.05
4758,2022-03-29,1910.0
4759,2022-03-30,1933.85
4760,2022-03-31,1942.15
4761,2022-04-01,1929.4
4762,2022-04-04,1930.3
4763,2022-04-05,1944.05
4764,2022-04-06,1930.15
4765,2022-04-07,1932.4
4766,2022-04-08,1941.4
4767,2022-04-11,1951.55
4768,2022-04-12,1960.85
4769,2022-04-13,1976.75
4770,2022-04-14,1963.25
4771,2022-04-15,1963.25
4772,2022-04-18,1963.25
4773,2022-04-19,1964.0
4774,2022-04-20,1949.55
4775,2022-04-21,1943.7
4776,2022-04-22,1941.55
4777,2022-04-25,1895.0
4778,2022-04-26,1904.6
4779,2022-04-27,1885.8
4780,2022-04-28,1888.5
4781,2022-04-29,1911.3
4782,2022-05-02,1911.3
4783,2022-05-03,1869.7
4784,2022-05-04,1863.65
4785,2022-05-05,1892.3
4786,2022-05-06,1882.35
4787,2022-05-09,1860.9
4788,2022-05-10,1857.35
4789,2022-05-11,1851.95
4790,2022-05-12,1837.05
4791,2022-05-13,1811.55
4792,2022-05-16,1809.5
4793,2022-05-17,1825.0
4794,2022-05-18,1810.65
4795,2022-05-19,1844.0
4796,2022-05-20,1834.2
4797,2022-05-23,1856.2
4798,2022-05-24,1867.1
4799,2022-05-25,1847.2
4800,2022-05-26,1848.25
4801,2022-05-27,1851.8
4802,2022-05-30,1854.95
4803,2022-05-31,1838.7
4804,2022-06-01,1844.9
4805,2022-06-02,1844.9
4806,2022-06-03,1844.9
4807,2022-06-06,1847.2
4808,2022-06-07,1849.6
4809,2022-06-08,1852.95
4810,2022-06-09,1844.85
4811,2022-06-10,1830.0
4812,2022-06-13,1830.85
4813,2022-06-14,1818.3
4814,2022-06-15,1823.75
4815,2022-06-16,1826.5
4816,2022-06-17,1841.55
4817,2022-06-20,1836.5
4818,2022-06-21,1840.25
4819,2022-06-22,1841.85
4820,2022-06-23,1841.9
4821,2022-06-24,1825.45
4822,2022-06-27,1826.3
4823,2022-06-28,1819.05
4824,2022-06-29,1817.75
4825,2022-06-30,1817.0
4826,2022-07-01,1797.45
4827,2022-07-04,1808.4
4828,2022-07-05,1772.0
4829,2022-07-06,1754.3
4830,2022-07-07,1747.95
4831,2022-07-08,1738.2
4832,2022-07-11,1740.0
4833,2022-07-12,1730.7
4834,2022-07-13,1724.6
4835,2022-07-14,1700.7
4836,2022-07-15,1706.15
4837,2022-07-18,1719.05
4838,2022-07-19,1713.05
4839,2022-07-20,1709.3
4840,2022-07-21,1705.1
4841,2022-07-22,1736.95
4842,2022-07-25,1718.9
4843,2022-07-26,1720.05
4844,2022-07-27,1714.05
4845,2022-07-28,1753.5
4846,2022-07-29,1753.4
4847,2022-08-01,1772.4
4848,2022-08-02,1779.75
4849,2022-08-03,1761.25
4850,2022-08-04,1783.2
4851,2022-08-05,1773.25
4852,2022-08-08,1784.05
4853,2022-08-09,1795.25
4854,2022-08-10,1795.05
4855,2022-08-11,1796.7
4856,2022-08-12,1792.1
4857,2022-08-15,1776.6
4858,2022-08-16,1774.85
4859,2022-08-17,1767.2
4860,2022-08-18,1765.55
4861,2022-08-19,1750.75
4862,2022-08-22,1733.25
4863,2022-08-23,1746.55
4864,2022-08-24,1745.65
4865,2022-08-25,1753.55
4866,2022-08-26,1751.25
4867,2022-08-29,1751.25
4868,2022-08-30,1730.3
4869,2022-08-31,1715.9
4870,2022-09-01,1694.3
4871,2022-09-02,1712.5
4872,2022-09-05,1710.95
4873,2022-09-06,1702.6
4874,2022-09-07,1702.65
4875,2022-09-08,1709.35
4876,2022-09-09,1713.4
4877,2022-09-12,1726.4
4878,2022-09-13,1704.85
4879,2022-09-14,1703.9
4880,2022-09-15,1689.1
4881,2022-09-16,1664.65
4882,2022-09-19,1664.65
4883,2022-09-20,1664.15
4884,2022-09-21,1671.75
4885,2022-09-22,1671.85
4886,2022-09-23,1643.55
4887,2022-09-26,1643.35
4888,2022-09-27,1634.3
4889,2022-09-28,1652.15
4890,2022-09-29,1654.8
4891,2022-09-30,1671.75
4892,2022-10-03,1668.4
4893,2022-10-04,1714.85
4894,2022-10-05,1700.5
4895,2022-10-06,1714.2
4896,2022-10-07,1696.15
4897,2022-10-10,1676.55
4898,2022-10-11,1664.7
4899,2022-10-12,1670.65
4900,2022-10-13,1648.1
4901,2022-10-14,1649.3
4902,2022-10-17,1664.75
4903,2022-10-18,1653.0
4904,2022-10-19,1631.7
4905,2022-10-20,1635.3
4906,2022-10-21,1643.25
4907,2022-10-24,1649.15
4908,2022-10-25,1659.25
4909,2022-10-26,1666.75
4910,2022-10-27,1659.75
4911,2022-10-28,1648.05
4912,2022-10-31,1639.0
4913,2022-11-01,1645.25
4914,2022-11-02,1649.55
4915,2022-11-03,1628.75
4916,2022-11-04,1674.4
4917,2022-11-07,1678.95
4918,2022-11-08,1678.65
4919,2022-11-09,1715.25
4920,2022-11-10,1744.75
4921,2022-11-11,1759.35
4922,2022-11-14,1768.9
4923,2022-11-15,1771.35
4924,2022-11-16,1773.0
4925,2022-11-17,1758.6
4926,2022-11-18,1751.6
4927,2022-11-21,1740.4
4928,2022-11-22,1742.95
4929,2022-11-23,1740.15
4930,2022-11-24,1755.4
4931,2022-11-25,1751.85
4932,2022-11-28,1746.55
4933,2022-11-29,1752.7
4934,2022-11-30,1753.5
4935,2022-12-01,1803.15
4936,2022-12-02,1784.75
4937,2022-12-05,1776.8
4938,2022-12-06,1773.8
4939,2022-12-07,1782.2
4940,2022-12-08,1790.15
4941,2022-12-09,1796.15
4942,2022-12-12,1786.6
4943,2022-12-13,1823.55
4944,2022-12-14,1808.05
4945,2022-12-15,1783.55
4946,2022-12-16,1792.55
4947,2022-12-19,1790.8
4948,2022-12-20,1813.9
4949,2022-12-21,1817.55
4950,2022-12-22,1800.7
